-1.309316107292288089e+00,-1.250597333907011777e+00,-1.244218097594621986e+00,-1.210431424730436412e+00,-1.211676666032042382e+00
-1.247244936201415522e+00,-1.271493972744104362e+00,-1.209193626923704246e+00,-1.243959589740104343e+00,-1.245458302514669491e+00
-1.206104789246007281e+00,-1.280861183060294728e+00,-1.266107890114505308e+00,-1.343813327666743440e+00,-1.346067631322477975e+00
-1.351899479473170018e+00,-1.378858947602776608e+00,-1.312807403243968052e+00,-1.333609258812675114e+00,-1.335786046308270691e+00
-1.384378326331928699e+00,-1.424254721332700591e+00,-1.383585432760134237e+00,-1.392646939981658116e+00,-1.395270579160954094e+00
-1.385822128962974187e+00,-1.346432880244782027e+00,-1.335427086577287259e+00,-1.407224545632786761e+00,-1.404094238052472132e+00
-1.362725978286512207e+00,-1.407681870390890433e+00,-1.386504193374770377e+00,-1.398477982242110063e+00,-1.395270579160954094e+00
-1.352621380788692873e+00,-1.425696152097757352e+00,-1.336886211499435539e+00,-1.399206990075527068e+00,-1.396006012743722602e+00
-1.440675586061154867e+00,-1.494150206412470316e+00,-1.502522027360720935e+00,-1.525300053743166462e+00,-1.523210508120236284e+00
-1.522234195183536531e+00,-1.553237050410993136e+00,-1.505440496106592585e+00,-1.585066742745567359e+00,-1.583504003208234368e+00
-1.513573183789673537e+00,-1.474695070397560981e+00,-1.485739281519145694e+00,-1.461889200208153383e+00,-1.459240727462226328e+00
-1.360560779569818690e+00,-1.239788692825764649e+00,-1.287268448525675124e+00,-1.174717329513609076e+00,-1.169537615843692979e+00
-1.229922408183813598e+00,-1.198716130534108970e+00,-1.201167162926038756e+00,-1.182005877237451763e+00,-1.176890407569674002e+00
-1.227035308151598114e+00,-1.251317544889652522e+00,-1.220138778568815363e+00,-1.270927121566254758e+00,-1.266595437204860897e+00
-1.307872232485546293e+00,-1.373814948724853435e+00,-1.343453550574952748e+00,-1.391918442351684604e+00,-1.388653221017741357e+00
-1.348290478125430791e+00,-1.385343800788741309e+00,-1.346372238222398376e+00,-1.361305871358448716e+00,-1.357770819305016197e+00
-1.388709228995190781e+00,-1.411284438503755956e+00,-1.417879793716042780e+00,-1.432734571995545547e+00,-1.429829119386385683e+00
-1.446449713949891080e+00,-1.399755586439868082e+00,-1.419339210506956661e+00,-1.378798925253596153e+00,-1.375418063559399995e+00
-1.446449713949891080e+00,-1.187907417395735132e+00,-1.409853621587141781e+00,-1.145562774187207422e+00,-1.140126081296504612e+00
-1.113719464783194057e+00,-1.157643568242452181e+00,-1.117984637941038972e+00,-1.172530816216801330e+00,-1.167331829795956066e+00
-1.066805695168925761e+00,-1.056042803244342965e+00,-1.027505466804617518e+00,-1.095271656408900895e+00,-1.089391678682793740e+00
-9.773074707383280213e-01,-9.875887489296298893e-01,-9.180546800254191231e-01,-9.443972097808897015e-01,-9.371873679118725153e-01
-9.715337759037706578e-01,-9.991176009935178737e-01,-9.611056146940024636e-01,-9.567877190455600367e-01,-9.496870917874444817e-01
-9.361673237829208905e-01,-9.537217552064671811e-01,-9.253512532096509480e-01,-9.976038486894220902e-01,-9.908629901560898068e-01
-9.910209974081906070e-01,-8.607679895419075855e-01,-9.311887744389234500e-01,-7.898782341892355285e-01,-7.813064039276764738e-01
-7.744939081692028271e-01,-7.584470135611585118e-01,-7.108280759583774921e-01,-7.505196100087652145e-01,-7.416008580240006642e-01
-6.301425153432110848e-01,-6.914338856116136744e-01,-8.341422642269857857e-01,-7.767587170911470773e-01,-7.680712464693350006e-01
-7.535628840337373902e-01,-5.919952667610893782e-01,-6.801814908242458380e-01,-5.974587229701511237e-01,-5.871908347339939160e-01
